TIME,BIN 1,BIN 2,BIN 3,BIN 4,BIN 5,BIN 6,BIN 7,BIN 8,BIN 9,BIN 10,BIN 11,BIN 12,BIN 13,BIN 14,BIN 15,BIN 16,BIN 17,BIN 18,BIN 19,BIN 20,BIN 21
103.746757370,-329.51,30.6243,18.3467,16.7511,14.0682,16.4202,7.04913,3.21241,3.17578,1.1089,-3.13882,-2.85174,-2.39741,0.24472,-1.72882,1.12611,0.749168,-0.599021,3.21062,1.59154,-1.19639
103.769977324,-163.793,14.0462,5.16537,8.87181,-0.472675,2.5607,-2.78945,1.88684,-6.34769,-3.71635,-2.31567,-2.65927,-0.684929,-1.5384,-0.376865,-1.83852,-0.381259,1.15125,3.08282,0.725734,-0.553745
103.793197279,-200.824,13.3714,5.84288,11.8126,-0.567654,12.0069,7.97746,9.74793,2.34097,2.59796,-1.99452,-0.252869,-1.53925,-2.41799,1.26884,-0.000479089,-1.77112,-1.90993,-3.80097,-2.20347,0.133312
103.816417234,-234.339,15.6146,-1.47148,14.2581,-0.844489,16.0029,8.41693,13.3829,5.9679,5.32356,0.733803,0.43372,2.15619,4.19332,1.02937,0.711859,0.0149672,1.34069,0.690492,0.243094,-0.549161
103.839637188,-289.934,25.5392,8.78152,20.3114,6.73283,14.6557,7.74773,8.95329,3.65577,3.85057,0.35314,-0.92214,1.07235,4.18513,3.68978,1.76407,2.30119,0.239684,1.59562,1.35509,0.15884
103.862857143,-311.842,31.5934,11.2962,17.9146,10.6347,14.1924,10.5251,9.05837,4.94747,4.28626,0.567081,-2.46097,-0.106994,1.73899,4.08289,1.22885,3.32349,0.251285,1.33079,1.03558,-0.659297
103.886077098,-244.049,29.8189,11.6695,10.8211,3.51998,6.27162,0.443934,1.27436,1.62302,2.35637,2.50957,3.16919,1.45557,1.26459,0.283336,3.79466,2.13411,1.62224,1.43599,-0.191223,1.99578
103.909297052,-213.244,6.52027,16.5949,11.1887,9.56922,9.86275,0.59648,7.43545,-2.03533,2.73011,-0.399502,-0.438393,0.234286,-3.51599,0.239916,-0.498043,0.358917,1.42083,1.39312,1.25728,3.95251
103.932517007,-253.114,17.4705,17.4083,15.5915,10.3706,10.8008,2.02598,6.55643,0.96106,4.02116,3.24125,-2.65765,-1.88212,-3.85479,0.476984,1.32261,1.02283,2.75582,0.595418,0.305359,0.393489
103.955736961,-283.816,29.3091,20.6857,12.8208,7.92923,10.9163,5.1489,8.01556,3.1658,5.45906,3.35126,-1.43931,-2.78534,-3.75968,-1.85564,0.922934,2.48103,3.18018,1.08528,-1.22116,-1.70682
103.978956916,-312.341,43.4529,21.2622,9.65217,7.65357,14.1282,6.91217,8.99051,1.2746,0.881956,-0.262206,-1.89193,-3.08089,-2.30917,0.271748,2.03802,0.224242,0.411595,1.00966,-0.121652,-0.746845
104.002176871,-157.42,-6.4137,18.0332,6.8354,-2.03135,5.1037,2.93365,3.22202,1.5701,-0.568355,-0.681161,3.04897,-0.612286,0.123926,-1.02264,2.19816,2.69259,2.18491,1.68496,1.98499,0.346454
104.025396825,-160.701,-4.86602,5.20226,9.52774,-0.315873,2.75939,-2.53806,-1.94832,-2.78964,3.62268,0.873397,2.7042,-1.05448,-0.246221,-0.711023,-0.911997,-1.44485,-0.828538,1.4879,-0.0221798,-1.17133
104.048616780,-193.669,-8.06824,7.58336,13.5565,-1.35311,9.10917,4.55747,3.37913,-1.17293,8.13161,2.88774,4.38859,-0.46881,1.16698,-2.80457,-0.796443,1.36646,-0.020704,-2.2128,-2.82981,-0.0522828
104.071836735,-219.288,-3.72854,14.9121,19.8963,3.56714,8.92989,3.05554,1.56622,-1.42764,7.21803,-2.37041,1.44461,-4.00134,0.747432,-1.04486,-1.12738,0.251462,1.44106,0.468454,-2.07969,-3.20918
104.095056689,-253.27,6.19314,20.8542,17.7629,3.23375,8.15658,5.94469,2.91529,-1.59689,5.42853,0.965085,2.72445,-2.6579,0.999389,0.403666,-0.0468709,0.523904,1.47969,0.660125,-2.30729,-1.7005
